job_key,reference,snapshot_date,skill
ZANLRE2U-2026-08-10,ZANLRE2U,2026-08-10,Docker
UBEGAY7D-2026-08-10,UBEGAY7D,2026-08-10,Scala
UBEGAY7D-2026-08-10,UBEGAY7D,2026-08-10,Big data
UBEGAY7D-2026-08-10,UBEGAY7D,2026-08-10,Spark
FVO0XMCF-2026-08-10,FVO0XMCF,2026-08-10,Python
FVO0XMCF-2026-08-10,FVO0XMCF,2026-08-10,Data science
FVO0XMCF-2026-08-10,FVO0XMCF,2026-08-10,Data analysis
QOUSVOUD-2026-08-10,QOUSVOUD,2026-08-10,Android
QOUSVOUD-2026-08-10,QOUSVOUD,2026-08-10,Kotlin
QOUSVOUD-2026-08-10,QOUSVOUD,2026-08-10,REST API
07XF1UYN-2026-08-10,07XF1UYN,2026-08-10,Python
07XF1UYN-2026-08-10,07XF1UYN,2026-08-10,AI
07XF1UYN-2026-08-10,07XF1UYN,2026-08-10,Machine learning
PZHMBZI2-2026-08-10,PZHMBZI2,2026-08-10,BI
PZHMBZI2-2026-08-10,PZHMBZI2,2026-08-10,Power BI
PZHMBZI2-2026-08-10,PZHMBZI2,2026-08-10,Looker
FGLRRFB4-2026-08-10,FGLRRFB4,2026-08-10,PKI
FGLRRFB4-2026-08-10,FGLRRFB4,2026-08-10,Cryptography
FGLRRFB4-2026-08-10,FGLRRFB4,2026-08-10,Cloud platform
JEAL1JGL-2026-08-10,JEAL1JGL,2026-08-10,Python
JEAL1JGL-2026-08-10,JEAL1JGL,2026-08-10,FastAPI
JEAL1JGL-2026-08-10,JEAL1JGL,2026-08-10,Microservices architecture
KZKFG1K4-2026-08-10,KZKFG1K4,2026-08-10,Angular
KZKFG1K4-2026-08-10,KZKFG1K4,2026-08-10,TypeScript
KZKFG1K4-2026-08-10,KZKFG1K4,2026-08-10,HTML
Z0JO3WBP-2026-08-10,Z0JO3WBP,2026-08-10,Azure
Z0JO3WBP-2026-08-10,Z0JO3WBP,2026-08-10,SQL
Z0JO3WBP-2026-08-10,Z0JO3WBP,2026-08-10,Medallion
JXUJRDBL-2026-08-10,JXUJRDBL,2026-08-10,ServiceNow
JXUJRDBL-2026-08-10,JXUJRDBL,2026-08-10,ServiceNow CSA
JXUJRDBL-2026-08-10,JXUJRDBL,2026-08-10,ServiceNow ITSM
8OWJ17F7-2026-08-10,8OWJ17F7,2026-08-10,SQL
8OWJ17F7-2026-08-10,8OWJ17F7,2026-08-10,Python
8OWJ17F7-2026-08-10,8OWJ17F7,2026-08-10,ETL
YVEHO85D-2026-08-10,YVEHO85D,2026-08-10,ServiceNow
YVEHO85D-2026-08-10,YVEHO85D,2026-08-10,ServiceNow CSA
YVEHO85D-2026-08-10,YVEHO85D,2026-08-10,ServiceNow ITSM
PITX1NSX-2026-08-10,PITX1NSX,2026-08-10,Microsoft Azure
PITX1NSX-2026-08-10,PITX1NSX,2026-08-10,Data Lake
PITX1NSX-2026-08-10,PITX1NSX,2026-08-10,Guidewire
1KARDGZY-2026-08-10,1KARDGZY,2026-08-10,Articulate storyline
1KARDGZY-2026-08-10,1KARDGZY,2026-08-10,Rise
1KARDGZY-2026-08-10,1KARDGZY,2026-08-10,SaaS
ORY9DPJD-2026-08-10,ORY9DPJD,2026-08-10,Angular
ORY9DPJD-2026-08-10,ORY9DPJD,2026-08-10,TypeScript
ORY9DPJD-2026-08-10,ORY9DPJD,2026-08-10,HTML
SQOXVNOS-2026-08-10,SQOXVNOS,2026-08-10,GRC
SQOXVNOS-2026-08-10,SQOXVNOS,2026-08-10,MS Excel
SQOXVNOS-2026-08-10,SQOXVNOS,2026-08-10,SQL
UHAR6KPF-2026-08-10,UHAR6KPF,2026-08-10,QA Engineer
UHAR6KPF-2026-08-10,UHAR6KPF,2026-08-10,Java
UHAR6KPF-2026-08-10,UHAR6KPF,2026-08-10,JavaScript
BEANVYSJ-2026-08-10,BEANVYSJ,2026-08-10,React
BEANVYSJ-2026-08-10,BEANVYSJ,2026-08-10,TypeScript
BEANVYSJ-2026-08-10,BEANVYSJ,2026-08-10,JavaScript
ZL7QAWMX-2026-08-10,ZL7QAWMX,2026-08-10,Jira
ZL7QAWMX-2026-08-10,ZL7QAWMX,2026-08-10,Stakeholder management
ZL7QAWMX-2026-08-10,ZL7QAWMX,2026-08-10,Cryptography
EDCHAQ3C-2026-08-10,EDCHAQ3C,2026-08-10,IAM
EDCHAQ3C-2026-08-10,EDCHAQ3C,2026-08-10,SSO
EDCHAQ3C-2026-08-10,EDCHAQ3C,2026-08-10,Stakeholder management
IWELZAOJ-2026-08-10,IWELZAOJ,2026-08-10,React
IWELZAOJ-2026-08-10,IWELZAOJ,2026-08-10,JavaScript
IWELZAOJ-2026-08-10,IWELZAOJ,2026-08-10,TypeScript
AN1YXCNY-2026-08-10,AN1YXCNY,2026-08-10,Project management
AN1YXCNY-2026-08-10,AN1YXCNY,2026-08-10,Communication skills
AN1YXCNY-2026-08-10,AN1YXCNY,2026-08-10,GRC
52H1ZSUB-2026-08-10,52H1ZSUB,2026-08-10,Flutter
52H1ZSUB-2026-08-10,52H1ZSUB,2026-08-10,Android
52H1ZSUB-2026-08-10,52H1ZSUB,2026-08-10,Kotlin
KBJEHMDA-2026-08-10,KBJEHMDA,2026-08-10,Stakeholder management
KBJEHMDA-2026-08-10,KBJEHMDA,2026-08-10,Jira
KBJEHMDA-2026-08-10,KBJEHMDA,2026-08-10,Confluence
1UIGNBWR-2026-08-10,1UIGNBWR,2026-08-10,iOS
1UIGNBWR-2026-08-10,1UIGNBWR,2026-08-10,Swift
1UIGNBWR-2026-08-10,1UIGNBWR,2026-08-10,SwiftUI
X1KOJTYQ-2026-08-10,X1KOJTYQ,2026-08-10,User experience research
X1KOJTYQ-2026-08-10,X1KOJTYQ,2026-08-10,Degree
X1KOJTYQ-2026-08-10,X1KOJTYQ,2026-08-10,Quantitative research
0USZD9FU-2026-08-10,0USZD9FU,2026-08-10,AWS
0USZD9FU-2026-08-10,0USZD9FU,2026-08-10,Cybersecurity
0USZD9FU-2026-08-10,0USZD9FU,2026-08-10,SDLC
LT2T5T8P-2026-08-10,LT2T5T8P,2026-08-10,Java
LT2T5T8P-2026-08-10,LT2T5T8P,2026-08-10,Spring Boot
LT2T5T8P-2026-08-10,LT2T5T8P,2026-08-10,Angular
GAFKAN2J-2026-08-10,GAFKAN2J,2026-08-10,Azure
GAFKAN2J-2026-08-10,GAFKAN2J,2026-08-10,AKS
GAFKAN2J-2026-08-10,GAFKAN2J,2026-08-10,Kafka
UDVVM4K9-2026-08-10,UDVVM4K9,2026-08-10,PowerApps
UDVVM4K9-2026-08-10,UDVVM4K9,2026-08-10,Azure
BEJR0WI2-2026-08-10,BEJR0WI2,2026-08-10,Java
BEJR0WI2-2026-08-10,BEJR0WI2,2026-08-10,C#
BEJR0WI2-2026-08-10,BEJR0WI2,2026-08-10,Appium
ZLOD3FAN-2026-08-10,ZLOD3FAN,2026-08-10,Backlog management
ZLOD3FAN-2026-08-10,ZLOD3FAN,2026-08-10,K8s
7TZN6FV6-2026-08-10,7TZN6FV6,2026-08-10,Node.js
7TZN6FV6-2026-08-10,7TZN6FV6,2026-08-10,React
7TZN6FV6-2026-08-10,7TZN6FV6,2026-08-10,TypeScript
0A3T1GHP-2026-08-10,0A3T1GHP,2026-08-10,Workday
0A3T1GHP-2026-08-10,0A3T1GHP,2026-08-10,Agile
0A3T1GHP-2026-08-10,0A3T1GHP,2026-08-10,Scrum
VFQDEXQD-2026-08-10,VFQDEXQD,2026-08-10,Jira
VFQDEXQD-2026-08-10,VFQDEXQD,2026-08-10,Confluence
VFQDEXQD-2026-08-10,VFQDEXQD,2026-08-10,BPMN
898XR5OG-2026-08-10,898XR5OG,2026-08-10,C++
898XR5OG-2026-08-10,898XR5OG,2026-08-10,STL
898XR5OG-2026-08-10,898XR5OG,2026-08-10,Multithreading
HWZJ4XUG-2026-08-10,HWZJ4XUG,2026-08-10,GXP
HWZJ4XUG-2026-08-10,HWZJ4XUG,2026-08-10,UAT
HWZJ4XUG-2026-08-10,HWZJ4XUG,2026-08-10,Jira
AO0S69ZF-2026-08-10,AO0S69ZF,2026-08-10,Python
AO0S69ZF-2026-08-10,AO0S69ZF,2026-08-10,FastAPI
AO0S69ZF-2026-08-10,AO0S69ZF,2026-08-10,SQLAlchemy
HXVWN886-2026-08-10,HXVWN886,2026-08-10,API
HXVWN886-2026-08-10,HXVWN886,2026-08-10,Node.js
HXVWN886-2026-08-10,HXVWN886,2026-08-10,Express
AKU4MO6C-2026-08-10,AKU4MO6C,2026-08-10,SQL
AKU4MO6C-2026-08-10,AKU4MO6C,2026-08-10,Linux
AKU4MO6C-2026-08-10,AKU4MO6C,2026-08-10,K8s
WFYCTYFC-2026-08-10,WFYCTYFC,2026-08-10,Python
WFYCTYFC-2026-08-10,WFYCTYFC,2026-08-10,pytest
WFYCTYFC-2026-08-10,WFYCTYFC,2026-08-10,API testing
FPBSECAG-2026-08-10,FPBSECAG,2026-08-10,IAM
FPBSECAG-2026-08-10,FPBSECAG,2026-08-10,Protocols
FPBSECAG-2026-08-10,FPBSECAG,2026-08-10,REST API
2AICCVC9-2026-08-10,2AICCVC9,2026-08-10,Java
2AICCVC9-2026-08-10,2AICCVC9,2026-08-10,QA
2AICCVC9-2026-08-10,2AICCVC9,2026-08-10,iOS
RRO6K6U4-2026-08-10,RRO6K6U4,2026-08-10,QA
RRO6K6U4-2026-08-10,RRO6K6U4,2026-08-10,Doświadczenie
RRO6K6U4-2026-08-10,RRO6K6U4,2026-08-10,Agile
LL3ACJC5-2026-08-10,LL3ACJC5,2026-08-10,C++
LL3ACJC5-2026-08-10,LL3ACJC5,2026-08-10,STL
LL3ACJC5-2026-08-10,LL3ACJC5,2026-08-10,Multithreading
CSATVVMO-2026-08-10,CSATVVMO,2026-08-10,Python
CSATVVMO-2026-08-10,CSATVVMO,2026-08-10,Django
CSATVVMO-2026-08-10,CSATVVMO,2026-08-10,Flask
UMTVRG9F-2026-08-10,UMTVRG9F,2026-08-10,Python
UMTVRG9F-2026-08-10,UMTVRG9F,2026-08-10,Django
UMTVRG9F-2026-08-10,UMTVRG9F,2026-08-10,Flask
A9BE6TVG-2026-08-10,A9BE6TVG,2026-08-10,Java
A9BE6TVG-2026-08-10,A9BE6TVG,2026-08-10,Spring Framework
A9BE6TVG-2026-08-10,A9BE6TVG,2026-08-10,Kafka
2ZT5JCPG-2026-08-10,2ZT5JCPG,2026-08-10,Android
2ZT5JCPG-2026-08-10,2ZT5JCPG,2026-08-10,Kotlin
2ZT5JCPG-2026-08-10,2ZT5JCPG,2026-08-10,Jetpack Compose
AAN4B3F9-2026-08-10,AAN4B3F9,2026-08-10,Java
AAN4B3F9-2026-08-10,AAN4B3F9,2026-08-10,Spring Framework
AAN4B3F9-2026-08-10,AAN4B3F9,2026-08-10,Kafka
BMZWMPEH-2026-08-10,BMZWMPEH,2026-08-10,Jira
Q0EEUAUP-2026-08-10,Q0EEUAUP,2026-08-10,Storage
Q0EEUAUP-2026-08-10,Q0EEUAUP,2026-08-10,Communication skills
Q0EEUAUP-2026-08-10,Q0EEUAUP,2026-08-10,Cloud
3SSSTY7D-2026-08-10,3SSSTY7D,2026-08-10,.NET
3SSSTY7D-2026-08-10,3SSSTY7D,2026-08-10,C#
3SSSTY7D-2026-08-10,3SSSTY7D,2026-08-10,.NET CORE
SBHMOGAM-2026-08-10,SBHMOGAM,2026-08-10,GXP
SBHMOGAM-2026-08-10,SBHMOGAM,2026-08-10,Confluence
SBHMOGAM-2026-08-10,SBHMOGAM,2026-08-10,Jira
UWI4JDWW-2026-08-10,UWI4JDWW,2026-08-10,Java
UWI4JDWW-2026-08-10,UWI4JDWW,2026-08-10,Spring
UWI4JDWW-2026-08-10,UWI4JDWW,2026-08-10,Hibernate
JTMLE2E4-2026-08-10,JTMLE2E4,2026-08-10,OSI
JTMLE2E4-2026-08-10,JTMLE2E4,2026-08-10,R
BRN50WRT-2026-08-10,BRN50WRT,2026-08-10,.NET
BRN50WRT-2026-08-10,BRN50WRT,2026-08-10,C#
BRN50WRT-2026-08-10,BRN50WRT,2026-08-10,.NET CORE
DAE67VOO-2026-08-10,DAE67VOO,2026-08-10,UML
EOOIVIBR-2026-08-10,EOOIVIBR,2026-08-10,SAFe
EOOIVIBR-2026-08-10,EOOIVIBR,2026-08-10,Java
EOOIVIBR-2026-08-10,EOOIVIBR,2026-08-10,Angular
YGMX3IJG-2026-08-10,YGMX3IJG,2026-08-10,Manual tester
YGMX3IJG-2026-08-10,YGMX3IJG,2026-08-10,Manual tests
YGMX3IJG-2026-08-10,YGMX3IJG,2026-08-10,Jira
Z317YWN2-2026-08-10,Z317YWN2,2026-08-10,Platform Engineering
Z317YWN2-2026-08-10,Z317YWN2,2026-08-10,Cloud Engineering
Z317YWN2-2026-08-10,Z317YWN2,2026-08-10,Release Engineering
XDATCJSL-2026-08-10,XDATCJSL,2026-08-10,Swift
XJM5YP8T-2026-08-10,XJM5YP8T,2026-08-10,Linux
XJM5YP8T-2026-08-10,XJM5YP8T,2026-08-10,Red Hat
XJM5YP8T-2026-08-10,XJM5YP8T,2026-08-10,Ubuntu
3TRLELR9-2026-08-10,3TRLELR9,2026-08-10,SQL
3TRLELR9-2026-08-10,3TRLELR9,2026-08-10,ETL
3TRLELR9-2026-08-10,3TRLELR9,2026-08-10,Relacyjne Bazy Danych
GDVBUUO4-2026-08-10,GDVBUUO4,2026-08-10,MS Office
GDVBUUO4-2026-08-10,GDVBUUO4,2026-08-10,AutoCAD
GDVBUUO4-2026-08-10,GDVBUUO4,2026-08-10,MS Project
XV5ZQ2KY-2026-08-10,XV5ZQ2KY,2026-08-10,Java
XV5ZQ2KY-2026-08-10,XV5ZQ2KY,2026-08-10,Spring Boot
XV5ZQ2KY-2026-08-10,XV5ZQ2KY,2026-08-10,Kafka
OKBEMEHI-2026-08-10,OKBEMEHI,2026-08-10,Appium
OKBEMEHI-2026-08-10,OKBEMEHI,2026-08-10,Python
OKBEMEHI-2026-08-10,OKBEMEHI,2026-08-10,API testing
MFUULSVE-2026-08-10,MFUULSVE,2026-08-10,BGP
MFUULSVE-2026-08-10,MFUULSVE,2026-08-10,Cisco
MFUULSVE-2026-08-10,MFUULSVE,2026-08-10,Arista
C7F6TXOA-2026-08-10,C7F6TXOA,2026-08-10,API
C7F6TXOA-2026-08-10,C7F6TXOA,2026-08-10,Enterprise Architect
C7F6TXOA-2026-08-10,C7F6TXOA,2026-08-10,SQL
5WXSIINX-2026-08-10,5WXSIINX,2026-08-10,Java
5WXSIINX-2026-08-10,5WXSIINX,2026-08-10,Kotlin
5WXSIINX-2026-08-10,5WXSIINX,2026-08-10,MongoDB
N4AVA5AC-2026-08-10,N4AVA5AC,2026-08-10,Enterprise Architect
N4AVA5AC-2026-08-10,N4AVA5AC,2026-08-10,ArchiMate
N4AVA5AC-2026-08-10,N4AVA5AC,2026-08-10,Application Architecture
RF364SO2-2026-08-10,RF364SO2,2026-08-10,Analytical skills
RF364SO2-2026-08-10,RF364SO2,2026-08-10,Communication skills
RF364SO2-2026-08-10,RF364SO2,2026-08-10,Degree
UGMXNZR0-2026-08-10,UGMXNZR0,2026-08-10,Test Manager
UGMXNZR0-2026-08-10,UGMXNZR0,2026-08-10,Software testing
UGMXNZR0-2026-08-10,UGMXNZR0,2026-08-10,Coordination
74SZ7Z6F-2026-08-10,74SZ7Z6F,2026-08-10,Node.js
74SZ7Z6F-2026-08-10,74SZ7Z6F,2026-08-10,React
74SZ7Z6F-2026-08-10,74SZ7Z6F,2026-08-10,PostgreSQL
TKEMJHLF-2026-08-10,TKEMJHLF,2026-08-10,Software Testing
TKEMJHLF-2026-08-10,TKEMJHLF,2026-08-10,SDLC
TKEMJHLF-2026-08-10,TKEMJHLF,2026-08-10,Organizational skills
H1INJ4WJ-2026-08-10,H1INJ4WJ,2026-08-10,SQL
H1INJ4WJ-2026-08-10,H1INJ4WJ,2026-08-10,BPM
H1INJ4WJ-2026-08-10,H1INJ4WJ,2026-08-10,REST API
VXRROVYQ-2026-08-10,VXRROVYQ,2026-08-10,Linux
VXRROVYQ-2026-08-10,VXRROVYQ,2026-08-10,Ansible
VXRROVYQ-2026-08-10,VXRROVYQ,2026-08-10,VMware
ZDGCUY5F-2026-08-10,ZDGCUY5F,2026-08-10,Java
ZDGCUY5F-2026-08-10,ZDGCUY5F,2026-08-10,Python
ZDGCUY5F-2026-08-10,ZDGCUY5F,2026-08-10,Cloud
BT5MYNH0-2026-08-10,BT5MYNH0,2026-08-10,Java
BT5MYNH0-2026-08-10,BT5MYNH0,2026-08-10,Spring
BT5MYNH0-2026-08-10,BT5MYNH0,2026-08-10,Boot
Y81IFTKD-2026-08-10,Y81IFTKD,2026-08-10,C#
Y81IFTKD-2026-08-10,Y81IFTKD,2026-08-10,.NET
Y81IFTKD-2026-08-10,Y81IFTKD,2026-08-10,DRY
MIGGA94X-2026-08-10,MIGGA94X,2026-08-10,Microsoft Power Platform
MIGGA94X-2026-08-10,MIGGA94X,2026-08-10,Microsoft Dynamics 365
MIGGA94X-2026-08-10,MIGGA94X,2026-08-10,Software Development Lifecycle (SDLC)
HBKZQIWI-2026-08-10,HBKZQIWI,2026-08-10,Go
HBKZQIWI-2026-08-10,HBKZQIWI,2026-08-10,Python
0JRASNXR-2026-08-10,0JRASNXR,2026-08-10,Python
0JRASNXR-2026-08-10,0JRASNXR,2026-08-10,Go
0JRASNXR-2026-08-10,0JRASNXR,2026-08-10,OS
S4V2LNWM-2026-08-10,S4V2LNWM,2026-08-10,Salesforce
S4V2LNWM-2026-08-10,S4V2LNWM,2026-08-10,Business analysis
S4V2LNWM-2026-08-10,S4V2LNWM,2026-08-10,Functional Consultant
QWOYVKKD-2026-08-10,QWOYVKKD,2026-08-10,Python
QWOYVKKD-2026-08-10,QWOYVKKD,2026-08-10,Go
QWOYVKKD-2026-08-10,QWOYVKKD,2026-08-10,OS
DPU394S6-2026-08-10,DPU394S6,2026-08-10,Ruby on Rails
DPU394S6-2026-08-10,DPU394S6,2026-08-10,Ruby
DPU394S6-2026-08-10,DPU394S6,2026-08-10,K8s
URATSKDS-2026-08-10,URATSKDS,2026-08-10,Python
URATSKDS-2026-08-10,URATSKDS,2026-08-10,AI
URATSKDS-2026-08-10,URATSKDS,2026-08-10,ML algorithms
LUXXAMGJ-2026-08-10,LUXXAMGJ,2026-08-10,Power Platform
BCR75VVQ-2026-08-10,BCR75VVQ,2026-08-10,Information Security Engineering
BCR75VVQ-2026-08-10,BCR75VVQ,2026-08-10,IAM
BCR75VVQ-2026-08-10,BCR75VVQ,2026-08-10,Zero Trust Architecture
5GQ2QBT6-2026-08-10,5GQ2QBT6,2026-08-10,Cloud
5GQ2QBT6-2026-08-10,5GQ2QBT6,2026-08-10,GCP
5GQ2QBT6-2026-08-10,5GQ2QBT6,2026-08-10,CD
EVKVFC2A-2026-08-10,EVKVFC2A,2026-08-10,.NET
FZ6SBNKZ-2026-08-10,FZ6SBNKZ,2026-08-10,Python
FZ6SBNKZ-2026-08-10,FZ6SBNKZ,2026-08-10,Data science
FZ6SBNKZ-2026-08-10,FZ6SBNKZ,2026-08-10,AI
3BMXLRYZ-2026-08-10,3BMXLRYZ,2026-08-10,K8s
3BMXLRYZ-2026-08-10,3BMXLRYZ,2026-08-10,Oracle
3BMXLRYZ-2026-08-10,3BMXLRYZ,2026-08-10,HA
IJOZK4PM-2026-08-10,IJOZK4PM,2026-08-10,NIST
IJOZK4PM-2026-08-10,IJOZK4PM,2026-08-10,Testing
IJOZK4PM-2026-08-10,IJOZK4PM,2026-08-10,SAST
HSE8NGFE-2026-08-10,HSE8NGFE,2026-08-10,Python
HSE8NGFE-2026-08-10,HSE8NGFE,2026-08-10,AI
HSE8NGFE-2026-08-10,HSE8NGFE,2026-08-10,ML algorithms
HQRMKQWX-2026-08-10,HQRMKQWX,2026-08-10,Forecasting
HQRMKQWX-2026-08-10,HQRMKQWX,2026-08-10,GRC
B9BCRMPL-2026-08-10,B9BCRMPL,2026-08-10,Python
B9BCRMPL-2026-08-10,B9BCRMPL,2026-08-10,AI
B9BCRMPL-2026-08-10,B9BCRMPL,2026-08-10,ML algorithms
NAQDUUAQ-2026-08-10,NAQDUUAQ,2026-08-10,Azure
NAQDUUAQ-2026-08-10,NAQDUUAQ,2026-08-10,Docker
NAQDUUAQ-2026-08-10,NAQDUUAQ,2026-08-10,Security
7EUXDRWE-2026-08-10,7EUXDRWE,2026-08-10,AWS
U4EU5UQP-2026-08-10,U4EU5UQP,2026-08-10,Java
U4EU5UQP-2026-08-10,U4EU5UQP,2026-08-10,UAT
U4EU5UQP-2026-08-10,U4EU5UQP,2026-08-10,C
LPAOSZX8-2026-08-10,LPAOSZX8,2026-08-10,Python
LPAOSZX8-2026-08-10,LPAOSZX8,2026-08-10,Machine learning
LPAOSZX8-2026-08-10,LPAOSZX8,2026-08-10,Data science
KE0HTHRJ-2026-08-10,KE0HTHRJ,2026-08-10,SQL
KE0HTHRJ-2026-08-10,KE0HTHRJ,2026-08-10,PostgreSQL
KE0HTHRJ-2026-08-10,KE0HTHRJ,2026-08-10,Database desing
X6SAYX5Q-2026-08-10,X6SAYX5Q,2026-08-10,Python
X6SAYX5Q-2026-08-10,X6SAYX5Q,2026-08-10,Data science
X6SAYX5Q-2026-08-10,X6SAYX5Q,2026-08-10,AI
JLBHDWCL-2026-08-10,JLBHDWCL,2026-08-10,SQL
JLBHDWCL-2026-08-10,JLBHDWCL,2026-08-10,Snowflake
JLBHDWCL-2026-08-10,JLBHDWCL,2026-08-10,Data modeling
SG8YSUKQ-2026-08-10,SG8YSUKQ,2026-08-10,ServiceNow
SG8YSUKQ-2026-08-10,SG8YSUKQ,2026-08-10,ServiceNow CSA
SG8YSUKQ-2026-08-10,SG8YSUKQ,2026-08-10,ServiceNow ITSM
GLSONNYC-2026-08-10,GLSONNYC,2026-08-10,Azure
HUBVFVNV-2026-08-10,HUBVFVNV,2026-08-10,AI
HUBVFVNV-2026-08-10,HUBVFVNV,2026-08-10,GenAI
HUBVFVNV-2026-08-10,HUBVFVNV,2026-08-10,RAG
VMDSFFQW-2026-08-10,VMDSFFQW,2026-08-10,Python
VMDSFFQW-2026-08-10,VMDSFFQW,2026-08-10,QA Engineer
VMDSFFQW-2026-08-10,VMDSFFQW,2026-08-10,Test automation
LLGW4WJ7-2026-08-10,LLGW4WJ7,2026-08-10,Testowanie oprogramowania
LLGW4WJ7-2026-08-10,LLGW4WJ7,2026-08-10,Analityczne myślenie
LLGW4WJ7-2026-08-10,LLGW4WJ7,2026-08-10,Zarządzanie testami
00XIIQFW-2026-08-10,00XIIQFW,2026-08-10,Node.js
00XIIQFW-2026-08-10,00XIIQFW,2026-08-10,JavaScript
00XIIQFW-2026-08-10,00XIIQFW,2026-08-10,HTML
JPFUWNR7-2026-08-10,JPFUWNR7,2026-08-10,Finanse
JPFUWNR7-2026-08-10,JPFUWNR7,2026-08-10,Rachunkowość
JPFUWNR7-2026-08-10,JPFUWNR7,2026-08-10,Pełna księgowość
NUBOEWCE-2026-08-10,NUBOEWCE,2026-08-10,React
NUBOEWCE-2026-08-10,NUBOEWCE,2026-08-10,JavaScript
NUBOEWCE-2026-08-10,NUBOEWCE,2026-08-10,Redux
1ZXUQAHV-2026-08-10,1ZXUQAHV,2026-08-10,SharePoint
1ZXUQAHV-2026-08-10,1ZXUQAHV,2026-08-10,React
1ZXUQAHV-2026-08-10,1ZXUQAHV,2026-08-10,C#
YP9HDIGJ-2026-08-10,YP9HDIGJ,2026-08-10,Python
01NIKNHU-2026-08-10,01NIKNHU,2026-08-10,AI
01NIKNHU-2026-08-10,01NIKNHU,2026-08-10,GenAI
01NIKNHU-2026-08-10,01NIKNHU,2026-08-10,RAG
S1M7HJQC-2026-08-10,S1M7HJQC,2026-08-10,.NET
S1M7HJQC-2026-08-10,S1M7HJQC,2026-08-10,Azure
S1M7HJQC-2026-08-10,S1M7HJQC,2026-08-10,Bash
2N0NNKMD-2026-08-10,2N0NNKMD,2026-08-10,System architecture
2N0NNKMD-2026-08-10,2N0NNKMD,2026-08-10,Projektowanie systemów enterprise
2N0NNKMD-2026-08-10,2N0NNKMD,2026-08-10,EIS
SYXL3TNC-2026-08-10,SYXL3TNC,2026-08-10,Cisco
SYXL3TNC-2026-08-10,SYXL3TNC,2026-08-10,TCP/IP protocols
SYXL3TNC-2026-08-10,SYXL3TNC,2026-08-10,DNS
DW23Q5FH-2026-08-10,DW23Q5FH,2026-08-10,AWS
YNGAJ9CK-2026-08-10,YNGAJ9CK,2026-08-10,Jira
YNGAJ9CK-2026-08-10,YNGAJ9CK,2026-08-10,Confluence
YNGAJ9CK-2026-08-10,YNGAJ9CK,2026-08-10,Axure
YM0TOQYD-2026-08-10,YM0TOQYD,2026-08-10,React
YM0TOQYD-2026-08-10,YM0TOQYD,2026-08-10,JavaScript
YM0TOQYD-2026-08-10,YM0TOQYD,2026-08-10,TypeScript
JFRPMHY0-2026-08-10,JFRPMHY0,2026-08-10,Accounts payable processes
JFRPMHY0-2026-08-10,JFRPMHY0,2026-08-10,Tax
JFRPMHY0-2026-08-10,JFRPMHY0,2026-08-10,E2E
BOLEXRTA-2026-08-10,BOLEXRTA,2026-08-10,Python
BOLEXRTA-2026-08-10,BOLEXRTA,2026-08-10,REST API
BOLEXRTA-2026-08-10,BOLEXRTA,2026-08-10,SOAP
5ZKDUYYY-2026-08-10,5ZKDUYYY,2026-08-10,COBOL
5ZKDUYYY-2026-08-10,5ZKDUYYY,2026-08-10,Git
5ZKDUYYY-2026-08-10,5ZKDUYYY,2026-08-10,REST API
GX2GSFQP-2026-08-10,GX2GSFQP,2026-08-10,GitLab
OS4YWFM5-2026-08-10,OS4YWFM5,2026-08-10,Python
OS4YWFM5-2026-08-10,OS4YWFM5,2026-08-10,API
OS4YWFM5-2026-08-10,OS4YWFM5,2026-08-10,Microsoft Azure
ABRKBEXS-2026-08-10,ABRKBEXS,2026-08-10,Terraform
ABRKBEXS-2026-08-10,ABRKBEXS,2026-08-10,GCP
ABRKBEXS-2026-08-10,ABRKBEXS,2026-08-10,K8s
ZHLU0V6S-2026-08-10,ZHLU0V6S,2026-08-10,Python
ZHLU0V6S-2026-08-10,ZHLU0V6S,2026-08-10,C
ZHLU0V6S-2026-08-10,ZHLU0V6S,2026-08-10,CA
SISQ5ROR-2026-08-10,SISQ5ROR,2026-08-10,QA
SISQ5ROR-2026-08-10,SISQ5ROR,2026-08-10,Data analysis
SISQ5ROR-2026-08-10,SISQ5ROR,2026-08-10,Process modelling
0JCFUJKZ-2026-08-10,0JCFUJKZ,2026-08-10,Java
0JCFUJKZ-2026-08-10,0JCFUJKZ,2026-08-10,Platform Engineering
0JCFUJKZ-2026-08-10,0JCFUJKZ,2026-08-10,K8s
HUFNPKHB-2026-08-10,HUFNPKHB,2026-08-10,K8s
HUFNPKHB-2026-08-10,HUFNPKHB,2026-08-10,CI/CD Pipelines
HUFNPKHB-2026-08-10,HUFNPKHB,2026-08-10,Docker
ZIRZP1SV-2026-08-10,ZIRZP1SV,2026-08-10,AI
ZIRZP1SV-2026-08-10,ZIRZP1SV,2026-08-10,GRC
UPQJCR06-2026-08-10,UPQJCR06,2026-08-10,Data engineering
UPQJCR06-2026-08-10,UPQJCR06,2026-08-10,SQL
UPQJCR06-2026-08-10,UPQJCR06,2026-08-10,Big data
WYLP07AN-2026-08-10,WYLP07AN,2026-08-10,Jira
WYLP07AN-2026-08-10,WYLP07AN,2026-08-10,Confluence
WYLP07AN-2026-08-10,WYLP07AN,2026-08-10,Axure
SKUWJI6N-2026-08-10,SKUWJI6N,2026-08-10,Python
SKUWJI6N-2026-08-10,SKUWJI6N,2026-08-10,AWS
